"Datum","Datum Jahr","Datum Monat","Monat","Datum Tag","Datum Monat Tag","Hotelkategorie","Anzahl Ankünfte","Anzahl Logiernächte","Anzahl verfügbare Zimmer","Anzahl belegte Zimmer","Zimmerauslastung"
2023-01-01,2023,"Januar",1,1,"01-01","1- und 2-Stern",144,329,530,178,33.5849056603774
2023-01-01,2023,"Januar",1,1,"01-01","3-Stern",365,713,1127,405,35.9361135758651
2023-01-01,2023,"Januar",1,1,"01-01","4- und 5-Stern",565,1277,2007,689,34.3298455406079
2023-01-01,2023,"Januar",1,1,"01-01","Keine Kategorie",105,264,541,138,25.5083179297597
2023-01-01,2023,"Januar",1,1,"01-01","Total",1179,2583,4205,1410,33.5315101070155
2023-01-02,2023,"Januar",1,2,"01-02","1- und 2-Stern",182,299,530,164,30.9433962264151
2023-01-02,2023,"Januar",1,2,"01-02","3-Stern",376,654,1216,392,32.2368421052632
2023-01-02,2023,"Januar",1,2,"01-02","4- und 5-Stern",582,1031,2047,522,25.5007327796776
2023-01-02,2023,"Januar",1,2,"01-02","Keine Kategorie",160,240,541,123,22.735674676525
2023-01-02,2023,"Januar",1,2,"01-02","Total",1300,2224,4334,1201,27.7111213659437
2023-01-03,2023,"Januar",1,3,"01-03","1- und 2-Stern",183,270,539,161,29.8701298701299
2023-01-03,2023,"Januar",1,3,"01-03","3-Stern",413,658,1240,417,33.6290322580645
2023-01-03,2023,"Januar",1,3,"01-03","4- und 5-Stern",573,1029,2047,532,25.9892525647289
2023-01-03,2023,"Januar",1,3,"01-03","Keine Kategorie",174,268,541,140,25.8780036968577
2023-01-03,2023,"Januar",1,3,"01-03","Total",1343,2225,4367,1250,28.6237691779254
2023-01-04,2023,"Januar",1,4,"01-04","1- und 2-Stern",177,273,539,160,29.6846011131725
2023-01-04,2023,"Januar",1,4,"01-04","3-Stern",364,677,1240,458,36.9354838709677
2023-01-04,2023,"Januar",1,4,"01-04","4- und 5-Stern",512,930,2047,523,25.5495847581827
2023-01-04,2023,"Januar",1,4,"01-04","Keine Kategorie",187,288,541,148,27.3567467652495
2023-01-04,2023,"Januar",1,4,"01-04","Total",1240,2168,4367,1289,29.5168307762766
2023-01-05,2023,"Januar",1,5,"01-05","1- und 2-Stern",153,260,539,162,30.0556586270872
2023-01-05,2023,"Januar",1,5,"01-05","3-Stern",299,552,1240,384,30.9677419354839
2023-01-05,2023,"Januar",1,5,"01-05","4- und 5-Stern",488,863,2047,469,22.9115779189057
2023-01-05,2023,"Januar",1,5,"01-05","Keine Kategorie",177,280,541,145,26.8022181146026
2023-01-05,2023,"Januar",1,5,"01-05","Total",1117,1955,4367,1160,26.5628577971147
2023-01-06,2023,"Januar",1,6,"01-06","1- und 2-Stern",177,291,539,159,29.4990723562152
2023-01-06,2023,"Januar",1,6,"01-06","3-Stern",360,593,1240,394,31.7741935483871
2023-01-06,2023,"Januar",1,6,"01-06","4- und 5-Stern",675,980,2047,501,24.4748412310699
2023-01-06,2023,"Januar",1,6,"01-06","Keine Kategorie",195,317,541,170,31.4232902033272
2023-01-06,2023,"Januar",1,6,"01-06","Total",1407,2181,4367,1224,28.0283947790245
2023-01-07,2023,"Januar",1,7,"01-07","1- und 2-Stern",142,226,539,148,27.4582560296846
2023-01-07,2023,"Januar",1,7,"01-07","3-Stern",334,609,1240,402,32.4193548387097
2023-01-07,2023,"Januar",1,7,"01-07","4- und 5-Stern",629,1046,2047,569,27.7967757694187
2023-01-07,2023,"Januar",1,7,"01-07","Keine Kategorie",154,261,541,144,26.6173752310536
2023-01-07,2023,"Januar",1,7,"01-07","Total",1259,2142,4367,1263,28.9214563773758
2023-01-08,2023,"Januar",1,8,"01-08","1- und 2-Stern",74,105,539,81,15.0278293135436
2023-01-08,2023,"Januar",1,8,"01-08","3-Stern",277,458,1351,398,29.459659511473
2023-01-08,2023,"Januar",1,8,"01-08","4- und 5-Stern",491,793,2047,485,23.6932095749878
2023-01-08,2023,"Januar",1,8,"01-08","Keine Kategorie",58,99,541,76,14.0480591497227
2023-01-08,2023,"Januar",1,8,"01-08","Total",900,1455,4478,1040,23.2246538633318
2023-01-09,2023,"Januar",1,9,"01-09","1- und 2-Stern",143,171,539,140,25.974025974026
2023-01-09,2023,"Januar",1,9,"01-09","3-Stern",414,705,1498,639,42.6568758344459
2023-01-09,2023,"Januar",1,9,"01-09","4- und 5-Stern",648,1037,2127,801,37.6586741889986
2023-01-09,2023,"Januar",1,9,"01-09","Keine Kategorie",127,173,561,131,23.3511586452763
2023-01-09,2023,"Januar",1,9,"01-09","Total",1332,2086,4725,1711,36.2116402116402
2023-01-10,2023,"Januar",1,10,"01-10","1- und 2-Stern",147,230,539,170,31.5398886827458
2023-01-10,2023,"Januar",1,10,"01-10","3-Stern",282,742,1498,696,46.4619492656876
2023-01-10,2023,"Januar",1,10,"01-10","4- und 5-Stern",523,1223,2127,1020,47.9548660084626
2023-01-10,2023,"Januar",1,10,"01-10","Keine Kategorie",142,265,561,203,36.1853832442068
2023-01-10,2023,"Januar",1,10,"01-10","Total",1094,2460,4725,2089,44.2116402116402
2023-01-11,2023,"Januar",1,11,"01-11","1- und 2-Stern",105,213,539,154,28.5714285714286
2023-01-11,2023,"Januar",1,11,"01-11","3-Stern",401,849,1498,764,51.0013351134847
2023-01-11,2023,"Januar",1,11,"01-11","4- und 5-Stern",455,1223,2127,1025,48.1899388810531
2023-01-11,2023,"Januar",1,11,"01-11","Keine Kategorie",86,255,561,192,34.2245989304813
2023-01-11,2023,"Januar",1,11,"01-11","Total",1047,2540,4725,2135,45.1851851851852
2023-01-12,2023,"Januar",1,12,"01-12","1- und 2-Stern",88,209,539,139,25.7884972170686
2023-01-12,2023,"Januar",1,12,"01-12","3-Stern",337,789,1498,674,44.9933244325768
2023-01-12,2023,"Januar",1,12,"01-12","4- und 5-Stern",437,1077,2127,843,39.6332863187588
2023-01-12,2023,"Januar",1,12,"01-12","Keine Kategorie",76,171,561,116,20.6773618538324
2023-01-12,2023,"Januar",1,12,"01-12","Total",938,2246,4725,1772,37.5026455026455
2023-01-13,2023,"Januar",1,13,"01-13","1- und 2-Stern",200,308,539,191,35.4359925788497
2023-01-13,2023,"Januar",1,13,"01-13","3-Stern",487,879,1498,654,43.6582109479306
2023-01-13,2023,"Januar",1,13,"01-13","4- und 5-Stern",664,1108,2127,759,35.6840620592384
2023-01-13,2023,"Januar",1,13,"01-13","Keine Kategorie",281,366,561,210,37.4331550802139
2023-01-13,2023,"Januar",1,13,"01-13","Total",1632,2661,4725,1814,38.3915343915344
2023-01-14,2023,"Januar",1,14,"01-14","1- und 2-Stern",188,352,539,194,35.9925788497217
2023-01-14,2023,"Januar",1,14,"01-14","3-Stern",713,1181,1498,797,53.2042723631509
2023-01-14,2023,"Januar",1,14,"01-14","4- und 5-Stern",744,1330,2127,802,37.7056887635167
2023-01-14,2023,"Januar",1,14,"01-14","Keine Kategorie",198,374,561,207,36.8983957219251
2023-01-14,2023,"Januar",1,14,"01-14","Total",1843,3237,4725,2000,42.3280423280423
2023-01-15,2023,"Januar",1,15,"01-15","1- und 2-Stern",66,133,539,84,15.5844155844156
2023-01-15,2023,"Januar",1,15,"01-15","3-Stern",228,480,1498,428,28.5714285714286
2023-01-15,2023,"Januar",1,15,"01-15","4- und 5-Stern",537,806,2127,567,26.657263751763
2023-01-15,2023,"Januar",1,15,"01-15","Keine Kategorie",61,166,561,101,18.0035650623886
2023-01-15,2023,"Januar",1,15,"01-15","Total",892,1585,4725,1180,24.973544973545
2023-01-16,2023,"Januar",1,16,"01-16","1- und 2-Stern",156,224,539,179,33.2096474953618
2023-01-16,2023,"Januar",1,16,"01-16","3-Stern",589,895,1498,826,55.1401869158878
2023-01-16,2023,"Januar",1,16,"01-16","4- und 5-Stern",992,1525,2127,1158,54.4428772919605
2023-01-16,2023,"Januar",1,16,"01-16","Keine Kategorie",157,241,561,183,32.620320855615
2023-01-16,2023,"Januar",1,16,"01-16","Total",1894,2885,4725,2346,49.6507936507937
2023-01-17,2023,"Januar",1,17,"01-17","1- und 2-Stern",159,273,539,213,39.5176252319109
2023-01-17,2023,"Januar",1,17,"01-17","3-Stern",422,978,1498,875,58.411214953271
2023-01-17,2023,"Januar",1,17,"01-17","4- und 5-Stern",655,1711,2127,1371,64.4569816643159
2023-01-17,2023,"Januar",1,17,"01-17","Keine Kategorie",144,297,561,233,41.5329768270945
2023-01-17,2023,"Januar",1,17,"01-17","Total",1380,3259,4725,2692,56.973544973545
2023-01-18,2023,"Januar",1,18,"01-18","1- und 2-Stern",120,251,539,193,35.8070500927644
2023-01-18,2023,"Januar",1,18,"01-18","3-Stern",379,928,1498,855,57.0761014686248
2023-01-18,2023,"Januar",1,18,"01-18","4- und 5-Stern",631,1716,2127,1357,63.7987776210625
2023-01-18,2023,"Januar",1,18,"01-18","Keine Kategorie",111,260,561,203,36.1853832442068
2023-01-18,2023,"Januar",1,18,"01-18","Total",1241,3155,4725,2608,55.1957671957672
2023-01-19,2023,"Januar",1,19,"01-19","1- und 2-Stern",117,235,539,158,29.3135435992579
2023-01-19,2023,"Januar",1,19,"01-19","3-Stern",336,818,1498,723,48.2643524699599
2023-01-19,2023,"Januar",1,19,"01-19","4- und 5-Stern",521,1372,2127,1035,48.6600846262341
2023-01-19,2023,"Januar",1,19,"01-19","Keine Kategorie",125,234,561,182,32.4420677361854
2023-01-19,2023,"Januar",1,19,"01-19","Total",1099,2659,4725,2098,44.4021164021164
2023-01-20,2023,"Januar",1,20,"01-20","1- und 2-Stern",169,247,539,149,27.6437847866419
2023-01-20,2023,"Januar",1,20,"01-20","3-Stern",538,839,1498,628,41.9225634178905
2023-01-20,2023,"Januar",1,20,"01-20","4- und 5-Stern",676,1151,2127,700,32.9102021626704
2023-01-20,2023,"Januar",1,20,"01-20","Keine Kategorie",326,415,561,233,41.5329768270945
2023-01-20,2023,"Januar",1,20,"01-20","Total",1709,2652,4725,1710,36.1904761904762
2023-01-21,2023,"Januar",1,21,"01-21","1- und 2-Stern",200,303,539,188,34.8794063079777
2023-01-21,2023,"Januar",1,21,"01-21","3-Stern",496,887,1498,633,42.2563417890521
2023-01-21,2023,"Januar",1,21,"01-21","4- und 5-Stern",621,1034,2127,637,29.9482839680301
2023-01-21,2023,"Januar",1,21,"01-21","Keine Kategorie",117,316,561,166,29.5900178253119
2023-01-21,2023,"Januar",1,21,"01-21","Total",1434,2540,4725,1624,34.3703703703704
2023-01-22,2023,"Januar",1,22,"01-22","1- und 2-Stern",97,176,539,107,19.8515769944341
2023-01-22,2023,"Januar",1,22,"01-22","3-Stern",291,562,1498,485,32.3765020026702
2023-01-22,2023,"Januar",1,22,"01-22","4- und 5-Stern",517,769,2127,572,26.8923366243536
2023-01-22,2023,"Januar",1,22,"01-22","Keine Kategorie",53,125,561,82,14.6167557932264
2023-01-22,2023,"Januar",1,22,"01-22","Total",958,1632,4725,1246,26.3703703703704
2023-01-23,2023,"Januar",1,23,"01-23","1- und 2-Stern",183,272,539,203,37.6623376623377
2023-01-23,2023,"Januar",1,23,"01-23","3-Stern",580,868,1498,789,52.6702269692924
2023-01-23,2023,"Januar",1,23,"01-23","4- und 5-Stern",908,1386,2127,1117,52.5152797367184
2023-01-23,2023,"Januar",1,23,"01-23","Keine Kategorie",117,195,561,145,25.8467023172906
2023-01-23,2023,"Januar",1,23,"01-23","Total",1788,2721,4725,2254,47.7037037037037
2023-01-24,2023,"Januar",1,24,"01-24","1- und 2-Stern",150,297,539,230,42.6716141001855
2023-01-24,2023,"Januar",1,24,"01-24","3-Stern",422,980,1498,876,58.4779706275033
2023-01-24,2023,"Januar",1,24,"01-24","4- und 5-Stern",789,1737,2127,1403,65.9614480488952
2023-01-24,2023,"Januar",1,24,"01-24","Keine Kategorie",121,239,561,192,34.2245989304813
2023-01-24,2023,"Januar",1,24,"01-24","Total",1482,3253,4725,2701,57.1640211640212
2023-01-25,2023,"Januar",1,25,"01-25","1- und 2-Stern",175,334,539,270,50.0927643784787
2023-01-25,2023,"Januar",1,25,"01-25","3-Stern",384,968,1498,856,57.1428571428571
2023-01-25,2023,"Januar",1,25,"01-25","4- und 5-Stern",452,1364,2127,1171,55.0540667606958
2023-01-25,2023,"Januar",1,25,"01-25","Keine Kategorie",102,233,561,187,33.3333333333333
2023-01-25,2023,"Januar",1,25,"01-25","Total",1113,2899,4725,2484,52.5714285714286
2023-01-26,2023,"Januar",1,26,"01-26","1- und 2-Stern",124,296,539,184,34.1372912801484
2023-01-26,2023,"Januar",1,26,"01-26","3-Stern",362,905,1542,806,52.2697795071336
2023-01-26,2023,"Januar",1,26,"01-26","4- und 5-Stern",448,1102,2127,903,42.4541607898448
2023-01-26,2023,"Januar",1,26,"01-26","Keine Kategorie",154,276,561,203,36.1853832442068
2023-01-26,2023,"Januar",1,26,"01-26","Total",1088,2579,4769,2096,43.9505137345355
2023-01-27,2023,"Januar",1,27,"01-27","1- und 2-Stern",200,304,539,185,34.3228200371057
2023-01-27,2023,"Januar",1,27,"01-27","3-Stern",526,831,1542,593,38.4565499351492
2023-01-27,2023,"Januar",1,27,"01-27","4- und 5-Stern",664,982,2127,617,29.0079924776681
2023-01-27,2023,"Januar",1,27,"01-27","Keine Kategorie",129,201,561,141,25.1336898395722
2023-01-27,2023,"Januar",1,27,"01-27","Total",1519,2318,4769,1536,32.2080100650031
2023-01-28,2023,"Januar",1,28,"01-28","1- und 2-Stern",266,420,539,220,40.8163265306122
2023-01-28,2023,"Januar",1,28,"01-28","3-Stern",490,964,1542,628,40.7263294422827
2023-01-28,2023,"Januar",1,28,"01-28","4- und 5-Stern",838,1310,2127,782,36.7653972731547
2023-01-28,2023,"Januar",1,28,"01-28","Keine Kategorie",232,340,561,188,33.5115864527629
2023-01-28,2023,"Januar",1,28,"01-28","Total",1826,3034,4769,1818,38.1211994128748
2023-01-29,2023,"Januar",1,29,"01-29","1- und 2-Stern",104,195,539,119,22.0779220779221
2023-01-29,2023,"Januar",1,29,"01-29","3-Stern",274,512,1542,400,25.9403372243839
2023-01-29,2023,"Januar",1,29,"01-29","4- und 5-Stern",435,746,2127,565,26.5632346027268
2023-01-29,2023,"Januar",1,29,"01-29","Keine Kategorie",66,138,561,104,18.5383244206774
2023-01-29,2023,"Januar",1,29,"01-29","Total",879,1591,4769,1188,24.9108827846509
2023-01-30,2023,"Januar",1,30,"01-30","1- und 2-Stern",176,252,539,182,33.7662337662338
2023-01-30,2023,"Januar",1,30,"01-30","3-Stern",509,781,1542,690,44.7470817120623
2023-01-30,2023,"Januar",1,30,"01-30","4- und 5-Stern",890,1345,2127,1113,52.327221438646
2023-01-30,2023,"Januar",1,30,"01-30","Keine Kategorie",117,185,561,152,27.0944741532977
2023-01-30,2023,"Januar",1,30,"01-30","Total",1692,2563,4769,2137,44.8102327531977
2023-01-31,2023,"Januar",1,31,"01-31","1- und 2-Stern",164,287,539,227,42.1150278293135
2023-01-31,2023,"Januar",1,31,"01-31","3-Stern",407,864,1542,775,50.2594033722438
2023-01-31,2023,"Januar",1,31,"01-31","4- und 5-Stern",545,1433,2127,1217,57.2167371885284
2023-01-31,2023,"Januar",1,31,"01-31","Keine Kategorie",102,197,561,154,27.4509803921569
2023-01-31,2023,"Januar",1,31,"01-31","Total",1218,2781,4769,2373,49.7588592996435
2023-02-01,2023,"Februar",2,1,"02-01","1- und 2-Stern",134,243,550,196,35.6363636363636
2023-02-01,2023,"Februar",2,1,"02-01","3-Stern",324,776,1547,705,45.5720749838397
2023-02-01,2023,"Februar",2,1,"02-01","4- und 5-Stern",529,1277,2137,1057,49.4618624239588
2023-02-01,2023,"Februar",2,1,"02-01","Keine Kategorie",100,197,564,154,27.3049645390071
2023-02-01,2023,"Februar",2,1,"02-01","Total",1087,2493,4798,2112,44.0183409754064
2023-02-02,2023,"Februar",2,2,"02-02","1- und 2-Stern",87,190,550,158,28.7272727272727
2023-02-02,2023,"Februar",2,2,"02-02","3-Stern",407,764,1547,666,43.0510665804783
2023-02-02,2023,"Februar",2,2,"02-02","4- und 5-Stern",528,1125,2137,908,42.4894712213383
2023-02-02,2023,"Februar",2,2,"02-02","Keine Kategorie",143,255,564,192,34.0425531914894
2023-02-02,2023,"Februar",2,2,"02-02","Total",1165,2334,4798,1924,40.100041684035
2023-02-03,2023,"Februar",2,3,"02-03","1- und 2-Stern",259,310,550,205,37.2727272727273
2023-02-03,2023,"Februar",2,3,"02-03","3-Stern",562,830,1547,554,35.8112475759535
2023-02-03,2023,"Februar",2,3,"02-03","4- und 5-Stern",880,1321,2137,890,41.6471689284043
2023-02-03,2023,"Februar",2,3,"02-03","Keine Kategorie",167,282,564,166,29.4326241134752
2023-02-03,2023,"Februar",2,3,"02-03","Total",1868,2743,4798,1815,37.8282617757399
2023-02-04,2023,"Februar",2,4,"02-04","1- und 2-Stern",317,481,550,279,50.7272727272727
2023-02-04,2023,"Februar",2,4,"02-04","3-Stern",663,1103,1547,672,43.4389140271493
2023-02-04,2023,"Februar",2,4,"02-04","4- und 5-Stern",811,1231,2137,694,32.4754328497894
2023-02-04,2023,"Februar",2,4,"02-04","Keine Kategorie",265,399,564,210,37.2340425531915
2023-02-04,2023,"Februar",2,4,"02-04","Total",2056,3214,4798,1855,38.6619424760317
